Line-ID,Machine-ID,Start-Time,End-Time,Category Defect,Sub-Category Defect,Down-Time
Line-8,Machine-6,13-12-2024 07:00,13-12-2024 07:07,Electrical Defect,Interlocking Alarm,7
Line-8,Machine-6,14-12-2024 06:20,14-12-2024 06:28,Electrical Defect,Interlocking Alarm,8.00541687
Line-8,Machine-6,14-12-2024 07:20,14-12-2024 07:28,Electrical Defect,Interlocking Alarm,7.997083187
Line-8,Machine-6,14-12-2024 09:00,14-12-2024 09:06,Electrical Defect,Interlocking Alarm,6.003200054
Line-8,Machine-6,14-12-2024 12:00,14-12-2024 12:10,Electrical Defect,Interlocking Alarm,10.00373363
Line-8,Machine-6,14-12-2024 13:00,14-12-2024 13:06,Electrical Defect,Interlocking Alarm,6.00094986
Line-8,Machine-6,14-12-2024 14:00,14-12-2024 14:06,Electrical Defect,Interlocking Alarm,6.000816822
Line-8,Machine-6,06-01-2025 06:00,06-01-2025 06:21,Electrical Defect,Proximity switch,21.00443268
Line-8,Machine-6,17-01-2025 11:29,17-01-2025 11:38,Electrical Defect,Relay Contactor,9.212283134
Line-8,Machine-6,17-01-2025 11:40,17-01-2025 11:50,Electrical Defect,Hydraulic system,10.00959969
Line-8,Machine-6,20-01-2025 11:20,20-01-2025 11:28,Electrical Defect,Interlocking Alarm,8.001199722
Line-8,Machine-6,13-02-2025 09:00,13-02-2025 09:31,Electrical Defect,Interlocking Alarm,31.00194931
Line-8,Machine-6,13-02-2025 10:00,13-02-2025 10:20,Electrical Defect,Interlocking Alarm,19.99906731
Line-8,Machine-6,13-02-2025 11:00,13-02-2025 11:11,Electrical Defect,Interlocking Alarm,11.00426674
Line-8,Machine-6,13-02-2025 12:00,13-02-2025 12:14,Electrical Defect,Interlocking Alarm,13.99359989
Line-8,Machine-6,13-02-2025 13:00,13-02-2025 13:17,Electrical Defect,Interlocking Alarm,17.00478363
Line-8,Machine-6,13-02-2025 14:13,13-02-2025 14:30,Electrical Defect,Interlocking Alarm,17.00329971
Line-8,Machine-6,16-02-2025 07:00,16-02-2025 07:09,Electrical Defect,Relay Contactor,8.995866776
Line-8,Machine-6,16-02-2025 08:00,16-02-2025 08:09,Electrical Defect,Relay Contactor,9.004383087
Line-8,Machine-6,16-02-2025 10:30,16-02-2025 10:50,Electrical Defect,Relay Contactor,19.99961662
Line-8,Machine-6,16-02-2025 11:30,16-02-2025 11:40,Electrical Defect,Relay Contactor,10.00406647
Line-8,Machine-6,16-02-2025 12:30,16-02-2025 12:40,Electrical Defect,Relay Contactor,9.998450279
Line-8,Machine-6,10-03-2025 10:30,10-03-2025 10:51,Electrical Defect,Relay Contactor,20.99699974
Line-8,Machine-6,24-03-2025 10:05,24-03-2025 10:10,Electrical Defect,Pneumatic,4.993750095
Line-8,Machine-6,24-03-2025 08:00,24-03-2025 08:16,Electrical Defect,Transfer conveyor system,15.9984169
Line-8,Machine-6,24-03-2025 09:00,24-03-2025 09:10,Electrical Defect,Transfer conveyor system,10.00773335
Line-8,Machine-6,09-11-2024 17:45,09-11-2024 17:50,Electrical Defect,Pneumatic,4.993066788
Line-8,Machine-6,15-11-2024 15:00,15-11-2024 15:19,Electrical Defect,Interlocking Alarm,18.99653244
Line-8,Machine-6,15-11-2024 16:00,15-11-2024 16:08,Electrical Defect,Interlocking Alarm,8.003466606
Line-8,Machine-6,15-11-2024 17:00,15-11-2024 17:11,Electrical Defect,Interlocking Alarm,11.01280022
Line-8,Machine-6,21-11-2024 16:30,21-11-2024 16:58,Electrical Defect,Relay Contactor,27.99968338
Line-8,Machine-6,23-11-2024 14:30,23-11-2024 15:18,Electrical Defect,Relay Contactor,48.00543213
Line-8,Machine-6,23-11-2024 17:30,23-11-2024 17:58,Electrical Defect,Relay Contactor,28.01280022
Line-8,Machine-6,30-11-2024 14:55,30-11-2024 15:15,Electrical Defect,Work head slide,19.99094963
Line-8,Machine-6,30-11-2024 16:15,30-11-2024 16:30,Electrical Defect,Work head slide,14.99066639
Line-8,Machine-6,30-11-2024 21:45,30-11-2024 22:04,Electrical Defect,Sensor Setting,18.9988327
Line-8,Machine-6,04-12-2024 20:05,04-12-2024 20:35,Electrical Defect,Pneumatic,30.48041725
Line-8,Machine-6,04-12-2024 21:00,04-12-2024 21:36,Electrical Defect,Pneumatic,36.67178345
Line-8,Machine-6,15-12-2024 21:00,15-12-2024 21:06,Electrical Defect,PLC Input,6.001866817
Line-8,Machine-6,15-12-2024 22:00,15-12-2024 22:06,Electrical Defect,PLC Input,6.001433372
Line-8,Machine-6,01-01-2025 20:00,01-01-2025 23:00,Electrical Defect,Stone(Honing) Pressure Unit,180.002182
Line-8,Machine-6,18-01-2025 20:00,18-01-2025 20:05,Electrical Defect,Relay Contactor,4.988666534
Line-8,Machine-6,18-01-2025 21:00,18-01-2025 21:05,Electrical Defect,Relay Contactor,4.99426651
Line-8,Machine-6,13-02-2025 15:30,13-02-2025 15:53,Electrical Defect,Oscillation unit,22.99360085
Line-8,Machine-6,13-02-2025 16:30,13-02-2025 16:58,Electrical Defect,Oscillation unit,28.01535034
Line-8,Machine-6,13-02-2025 18:30,13-02-2025 18:54,Electrical Defect,Oscillation unit,23.99905014
Line-8,Machine-6,08-03-2025 14:30,08-03-2025 16:30,Electrical Defect,Sensor Setting,119.9969635
Line-8,Machine-6,27-04-2025 15:27,27-04-2025 15:46,Electrical Defect,Sensor Setting,19.57335091
Line-8,Machine-6,21-11-2024 04:30,21-11-2024 04:40,Electrical Defect,PLC Input,10.00304985
Line-8,Machine-6,24-11-2024 01:04,24-11-2024 06:00,Electrical Defect,Pneumatic,296.0093384
Line-8,Machine-6,27-11-2024 04:00,27-11-2024 04:10,Electrical Defect,Interlocking Alarm,9.995316505
Line-8,Machine-6,29-11-2024 05:00,29-11-2024 05:14,Electrical Defect,Interlocking Alarm,14.00479984
Line-8,Machine-6,01-12-2024 01:00,01-12-2024 01:10,Electrical Defect,Interlocking Alarm,9.99881649
Line-8,Machine-6,01-01-2025 23:00,02-01-2025 00:32,Electrical Defect,Stone(Honing) Pressure Unit,92
Line-8,Machine-6,09-01-2025 23:30,09-01-2025 23:40,Electrical Defect,Interlocking Alarm,10.01066685
Line-8,Machine-6,11-02-2025 23:00,11-02-2025 23:36,Electrical Defect,Oscillation unit,36.2833519
Line-8,Machine-6,12-02-2025 00:00,12-02-2025 00:30,Electrical Defect,Oscillation unit,29.99970055
Line-8,Machine-6,12-02-2025 02:30,12-02-2025 02:59,Electrical Defect,PLC Input,28.98749924
Line-8,Machine-6,12-02-2025 03:30,12-02-2025 04:10,Electrical Defect,PLC Input,40.00468445
Line-8,Machine-6,12-02-2025 04:30,12-02-2025 05:15,Electrical Defect,PLC Input,45.01251602
Line-8,Machine-6,01-03-2025 02:02,01-03-2025 02:16,Electrical Defect,Sensor Setting,14.28184986
Line-8,Machine-6,01-04-2025 23:20,01-04-2025 23:29,Electrical Defect,Interlocking Alarm,8.99936676
Line-8,Machine-6,04-04-2025 01:00,04-04-2025 01:18,Electrical Defect,Relay Contactor,18.00519943
Line-8,Machine-6,04-04-2025 00:00,04-04-2025 00:16,Electrical Defect,Interlocking Alarm,15.99986649
Line-8,Machine-6,04-04-2025 02:00,04-04-2025 02:16,Electrical Defect,Interlocking Alarm,15.99855042
Line-8,Machine-6,04-04-2025 05:30,04-04-2025 05:40,Electrical Defect,Interlocking Alarm,10.0028162
Line-8,Machine-6,06-04-2025 02:00,06-04-2025 02:40,Electrical Defect,Interlocking Alarm,39.99508286
Line-8,Machine-6,20-04-2025 03:30,20-04-2025 06:00,Electrical Defect,Work head unit,150.5735779
Line-8,Machine-6,24-04-2025 23:00,24-04-2025 23:13,Electrical Defect,Interlocking Alarm,12.99973297
Line-8,Machine-6,25-04-2025 00:00,25-04-2025 00:10,Electrical Defect,Interlocking Alarm,9.998999596
Line-8,Machine-6,25-04-2025 02:30,25-04-2025 02:39,Electrical Defect,Interlocking Alarm,8.991433144
Line-8,Machine-6,29-04-2025 02:00,29-04-2025 02:52,Electrical Defect,Stone holder,51.99941635
Line-3,Machine-7,12-11-2024 06:50,12-11-2024 06:57,Electrical Defect,PP Gauge UNIT,6.599883556
Line-3,Machine-7,21-11-2024 07:03,21-11-2024 07:18,Electrical Defect,Gauge Amplifier,14.91390038
Line-3,Machine-7,11-12-2024 06:35,11-12-2024 06:51,Electrical Defect,Sensor Setting,15.98324966
Line-3,Machine-7,21-12-2024 08:30,21-12-2024 08:47,Electrical Defect,PP Gauge UNIT,17.00346756
Line-3,Machine-7,26-12-2024 09:42,26-12-2024 09:47,Electrical Defect,PP Gauge UNIT,5.656383514
Line-3,Machine-7,20-01-2025 07:57,20-01-2025 08:42,Electrical Defect,Relay Contactor,44.97211838
Line-3,Machine-7,24-01-2025 08:42,24-01-2025 08:47,Electrical Defect,PP Gauge UNIT,5.151850224
Line-3,Machine-7,24-01-2025 10:06,24-01-2025 10:15,Electrical Defect,PP Gauge UNIT,8.583316803
Line-3,Machine-7,24-01-2025 07:30,24-01-2025 07:48,Electrical Defect,Sensor Setting,18.3045826
Line-3,Machine-7,30-01-2025 12:39,30-01-2025 12:54,Electrical Defect,Gauge Amplifier,14.76274967
Line-3,Machine-7,06-03-2025 12:00,06-03-2025 12:31,Electrical Defect,PP Gauge UNIT,31.06831741
Line-3,Machine-7,06-03-2025 13:13,06-03-2025 13:21,Electrical Defect,PP Gauge UNIT,8.53164959
Line-3,Machine-7,06-03-2025 13:43,06-03-2025 13:53,Electrical Defect,PP Gauge UNIT,10.41053295
Line-3,Machine-7,06-03-2025 14:20,06-03-2025 14:30,Electrical Defect,PP Gauge UNIT,9.680366516
Line-3,Machine-7,08-03-2025 10:34,08-03-2025 10:41,Electrical Defect,Machine Control Panel,6.960149765
Line-3,Machine-7,08-03-2025 10:53,08-03-2025 11:13,Electrical Defect,Machine Control Panel,20.77018356
Line-3,Machine-7,15-03-2025 06:00,15-03-2025 07:46,Electrical Defect,Intlet conveyor,106.0134201
Line-3,Machine-7,24-03-2025 08:46,24-03-2025 08:52,Electrical Defect,PP Gauge UNIT,6.872266769
Line-3,Machine-7,27-03-2025 13:27,27-03-2025 14:01,Electrical Defect,Servo Motor,34.13698196
Line-3,Machine-7,03-04-2025 14:00,03-04-2025 14:12,Electrical Defect,PP Gauge UNIT,11.12581635
Line-3,Machine-7,10-04-2025 09:16,10-04-2025 09:26,Electrical Defect,PP Gauge UNIT,10.67941666
Line-3,Machine-7,10-04-2025 09:28,10-04-2025 09:38,Electrical Defect,PP Gauge UNIT,9.679416656
Line-3,Machine-7,10-04-2025 09:00,10-04-2025 09:12,Electrical Defect,Transfer conveyor system,11.25331688
Line-3,Machine-7,15-04-2025 06:53,15-04-2025 06:58,Electrical Defect,PP Gauge UNIT,5.184383392
Line-3,Machine-7,15-04-2025 07:20,15-04-2025 07:27,Electrical Defect,PP Gauge UNIT,6.397699833
Line-3,Machine-7,17-04-2025 11:19,17-04-2025 11:35,Electrical Defect,Relay Contactor,15.90316677
Line-3,Machine-7,17-04-2025 07:21,17-04-2025 07:35,Electrical Defect,PP Gauge UNIT,13.50105
Line-3,Machine-7,04-11-2024 15:54,04-11-2024 16:00,Electrical Defect,PP Gauge UNIT,5.957083225
Line-3,Machine-7,05-12-2024 20:08,05-12-2024 20:20,Electrical Defect,PP Gauge UNIT,11.76739979
Line-3,Machine-7,06-12-2024 19:16,06-12-2024 19:54,Electrical Defect,Relay Contactor,38.56313324
Line-3,Machine-7,08-12-2024 18:12,08-12-2024 18:27,Electrical Defect,Work head slide,14.19921684
Line-3,Machine-7,25-12-2024 17:49,25-12-2024 17:57,Electrical Defect,PP Gauge UNIT,8.002133369
Line-3,Machine-7,13-01-2025 14:30,13-01-2025 14:35,Electrical Defect,PP Gauge UNIT,5.185416698
Line-3,Machine-7,16-01-2025 18:11,16-01-2025 18:20,Electrical Defect,PP Gauge UNIT,8.624583244
Line-3,Machine-7,16-01-2025 20:46,16-01-2025 20:54,Electrical Defect,PP Gauge UNIT,8.425749779
Line-3,Machine-7,17-01-2025 19:20,17-01-2025 19:26,Electrical Defect,Motor,5.501933098
Line-3,Machine-7,17-01-2025 20:24,17-01-2025 20:30,Electrical Defect,Motor,6.428866863
Line-3,Machine-7,17-01-2025 22:35,17-01-2025 23:00,Electrical Defect,Motor,25.05903244
Line-3,Machine-7,21-02-2025 22:38,21-02-2025 22:46,Electrical Defect,Relay Contactor,8.622282982
Line-3,Machine-7,09-03-2025 16:25,09-03-2025 17:21,Electrical Defect,Work head unit,55.59863281
Line-3,Machine-7,21-03-2025 16:32,21-03-2025 16:39,Electrical Defect,Sensor Setting,7.444116592
Line-3,Machine-7,21-03-2025 18:46,21-03-2025 18:56,Electrical Defect,Sensor Setting,10.30405045
Line-3,Machine-7,28-03-2025 18:06,28-03-2025 18:43,Electrical Defect,Overload Current,37.17843246
Line-3,Machine-7,29-03-2025 17:58,29-03-2025 18:23,Electrical Defect,Relay Contactor,24.57976723
Line-3,Machine-7,13-04-2025 19:31,13-04-2025 19:51,Electrical Defect,PP Gauge UNIT,19.95154953
Line-3,Machine-7,14-04-2025 16:30,14-04-2025 16:35,Electrical Defect,PP Gauge UNIT,5.353833199
Line-3,Machine-7,18-04-2025 16:54,18-04-2025 16:59,Electrical Defect,PP Gauge UNIT,5.144849777
Line-3,Machine-7,22-04-2025 21:26,22-04-2025 21:33,Electrical Defect,PP Gauge UNIT,7.229066849
Line-3,Machine-7,23-04-2025 16:39,23-04-2025 16:57,Electrical Defect,Chuck Magnet,18.35458374
Line-3,Machine-7,24-04-2025 18:13,24-04-2025 18:45,Electrical Defect,PP Gauge UNIT,32.64875031
Line-3,Machine-7,18-11-2024 00:40,18-11-2024 00:52,Electrical Defect,PP Gauge UNIT,12.46883297
Line-3,Machine-7,18-12-2024 00:11,18-12-2024 00:17,Electrical Defect,PP Gauge UNIT,5.800666809
Line-3,Machine-7,18-12-2024 01:06,18-12-2024 01:12,Electrical Defect,PP Gauge UNIT,5.962749958
Line-3,Machine-7,17-01-2025 23:25,17-01-2025 23:43,Electrical Defect,Transfer conveyor system,18.20643425
Line-3,Machine-7,24-01-2025 05:48,24-01-2025 06:00,Electrical Defect,Sensor Setting,11.78508377
Line-3,Machine-7,07-02-2025 05:17,07-02-2025 05:26,Electrical Defect,Overload Current,8.949266434
Line-3,Machine-7,08-02-2025 03:14,08-02-2025 03:23,Electrical Defect,PP Gauge UNIT,8.473816872
Line-3,Machine-7,08-02-2025 03:26,08-02-2025 03:31,Electrical Defect,PP Gauge UNIT,5.03061676
Line-3,Machine-7,11-02-2025 03:24,11-02-2025 03:36,Electrical Defect,Relay Contactor,12.38068295
Line-3,Machine-7,09-03-2025 23:56,10-03-2025 00:08,Electrical Defect,PP Gauge UNIT,11.96940041
Line-3,Machine-7,13-03-2025 00:47,13-03-2025 00:53,Electrical Defect,PP Gauge UNIT,5.808933258
Line-3,Machine-7,08-04-2025 01:25,08-04-2025 02:43,Electrical Defect,Dresser unit,78.12049866
Line-3,Machine-7,15-04-2025 00:55,15-04-2025 01:19,Electrical Defect,PP Gauge UNIT,24.2912159
Line-3,Machine-7,16-04-2025 23:00,17-04-2025 02:04,Electrical Defect,Overload Current,184.3045959
Line-3,Machine-7,17-04-2025 04:22,17-04-2025 05:27,Electrical Defect,Chuck Magnet,64.8506012
Line-1,Machine-8,20-11-2024 09:44,20-11-2024 10:31,Electrical Defect,Jump Cylinder Unit,47.3783989
Line-1,Machine-8,20-11-2024 10:32,20-11-2024 10:57,Electrical Defect,Jump Cylinder Unit,25.30133247
Line-1,Machine-8,19-12-2024 07:40,19-12-2024 07:50,Electrical Defect,Dresser unit,10.46938324
Line-1,Machine-8,19-12-2024 07:51,19-12-2024 07:57,Electrical Defect,Dresser unit,5.879716873
Line-1,Machine-8,19-12-2024 08:41,19-12-2024 08:48,Electrical Defect,Dresser unit,7.050300121
Line-1,Machine-8,19-12-2024 09:09,19-12-2024 09:15,Electrical Defect,Dresser unit,6.348133564
Line-1,Machine-8,19-12-2024 12:40,19-12-2024 12:57,Electrical Defect,Dresser unit,16.63233376
Line-1,Machine-8,17-01-2025 11:37,17-01-2025 12:15,Electrical Defect,Gauge head,37.54436493
Line-1,Machine-8,28-01-2025 09:51,28-01-2025 10:45,Electrical Defect,Solonoid Valve,54.47816849
Line-1,Machine-8,28-01-2025 10:51,28-01-2025 11:12,Electrical Defect,Solonoid Valve,20.73925018
Line-1,Machine-8,03-02-2025 06:00,03-02-2025 06:06,Electrical Defect,Relay Contactor,6.380849838
Line-1,Machine-8,03-02-2025 06:06,03-02-2025 06:31,Electrical Defect,Cylinder malfunction,25.02428246
Line-1,Machine-8,03-02-2025 06:31,03-02-2025 06:36,Electrical Defect,Cylinder malfunction,5.000283241
Line-1,Machine-8,03-02-2025 06:36,03-02-2025 06:59,Electrical Defect,Cylinder malfunction,22.83864975
Line-1,Machine-8,06-02-2025 06:36,06-02-2025 06:42,Electrical Defect,Sensor Setting,6.294666767
Line-1,Machine-8,06-02-2025 07:37,06-02-2025 07:48,Electrical Defect,Sensor Setting,11.05756664
Line-1,Machine-8,05-03-2025 11:33,05-03-2025 11:41,Electrical Defect,Gauge head,8.916633606
Line-1,Machine-8,05-03-2025 12:32,05-03-2025 14:14,Electrical Defect,Gauge head,101.7167816
Line-1,Machine-8,05-03-2025 14:15,05-03-2025 14:25,Electrical Defect,Gauge head,10.54213333
Line-1,Machine-8,17-03-2025 09:33,17-03-2025 11:24,Electrical Defect,Dresser unit,110.9123993
Line-1,Machine-8,18-03-2025 07:20,18-03-2025 08:46,Electrical Defect,Traverse Unit,85.31121826
Line-1,Machine-8,18-03-2025 08:50,18-03-2025 08:56,Electrical Defect,Traverse Unit,6.08833313
Line-1,Machine-8,18-03-2025 09:12,18-03-2025 09:30,Electrical Defect,Traverse Unit,18.80191612
Line-1,Machine-8,30-03-2025 07:50,30-03-2025 08:46,Electrical Defect,Relay Contactor,55.68848419
Line-1,Machine-8,01-04-2025 09:56,01-04-2025 10:20,Electrical Defect,Sensor Setting,24.18196678
Line-1,Machine-8,12-12-2024 21:38,12-12-2024 22:29,Electrical Defect,Rotary Table,51.04331589
Line-1,Machine-8,12-12-2024 22:38,12-12-2024 23:00,Electrical Defect,Rotary Table,22.03750038
Line-1,Machine-8,16-12-2024 15:01,16-12-2024 18:03,Electrical Defect,Relay Contactor,181.9030762
Line-1,Machine-8,24-12-2024 16:30,24-12-2024 16:36,Electrical Defect,Dresser unit,5.765633106
Line-1,Machine-8,18-01-2025 21:57,18-01-2025 23:00,Electrical Defect,Relay Contactor,62.2185173
Line-1,Machine-8,27-01-2025 19:13,27-01-2025 23:00,Electrical Defect,Gauge head,226.3391266
Line-1,Machine-8,28-01-2025 14:59,28-01-2025 15:53,Electrical Defect,Gauge head,53.78948212
Line-1,Machine-8,05-03-2025 17:32,05-03-2025 17:45,Electrical Defect,Relay Contactor,12.86346626
Line-1,Machine-8,05-03-2025 19:17,05-03-2025 19:24,Electrical Defect,Relay Contactor,7.722283363
Line-1,Machine-8,07-03-2025 22:52,07-03-2025 23:00,Electrical Defect,Overload Current,7.945883274
Line-1,Machine-8,12-03-2025 20:41,12-03-2025 22:50,Electrical Defect,Relay Contactor,128.7645264
Line-1,Machine-8,15-03-2025 16:50,15-03-2025 20:42,Electrical Defect,Dresser unit,232.1354218
Line-1,Machine-8,15-03-2025 20:49,15-03-2025 21:38,Electrical Defect,Dresser unit,49.56233215
Line-1,Machine-8,15-03-2025 21:38,15-03-2025 23:00,Electrical Defect,Dresser unit,81.12588501
Line-1,Machine-8,26-03-2025 18:36,26-03-2025 19:16,Electrical Defect,Dresser unit,40
Line-1,Machine-8,27-04-2025 17:09,27-04-2025 17:24,Electrical Defect,Sensor Setting,15.29138374
Line-1,Machine-8,01-05-2025 14:30,01-05-2025 14:45,Electrical Defect,Overload Current,15.05261707
Line-1,Machine-8,12-11-2024 04:36,12-11-2024 04:52,Electrical Defect,Sensor Setting,16.73965073
Line-1,Machine-8,21-11-2024 02:33,21-11-2024 04:05,Electrical Defect,Relay Contactor,91.68543243
Line-1,Machine-8,21-11-2024 01:23,21-11-2024 01:30,Electrical Defect,Traverse Unit,6.700666904
Line-1,Machine-8,27-11-2024 00:26,27-11-2024 00:36,Electrical Defect,Overload Current,10.48251629
Line-1,Machine-8,30-11-2024 04:48,30-11-2024 04:59,Electrical Defect,Relay Contactor,11.62450027
Line-1,Machine-8,30-11-2024 05:34,30-11-2024 05:44,Electrical Defect,Relay Contactor,10.37263298
Line-1,Machine-8,30-11-2024 04:16,30-11-2024 04:39,Electrical Defect,Sensor Setting,22.78223419
Line-1,Machine-8,30-11-2024 05:04,30-11-2024 05:24,Electrical Defect,Sensor Setting,20.73303413
Line-1,Machine-8,06-12-2024 04:15,06-12-2024 04:31,Electrical Defect,Relay Contactor,15.96494961
Line-1,Machine-8,12-12-2024 23:00,13-12-2024 00:15,Electrical Defect,Dresser unit,75.41365051
Line-1,Machine-8,13-12-2024 00:19,13-12-2024 00:30,Electrical Defect,Dresser unit,10.50286674
Line-1,Machine-8,18-12-2024 05:37,18-12-2024 06:00,Electrical Defect,Dresser unit,22.52350044
Line-1,Machine-8,19-12-2024 00:11,19-12-2024 01:17,Electrical Defect,SF Unit,65.61171722
Line-1,Machine-8,28-12-2024 02:27,28-12-2024 02:46,Electrical Defect,Relay Contactor,19.39545059
Line-1,Machine-8,28-12-2024 02:48,28-12-2024 02:54,Electrical Defect,Relay Contactor,6.04640007
Line-1,Machine-8,17-01-2025 04:17,17-01-2025 04:30,Electrical Defect,Relay Contactor,12.70581627
Line-1,Machine-8,17-01-2025 04:30,17-01-2025 04:39,Electrical Defect,Sensor Setting,8.487883568
Line-1,Machine-8,18-01-2025 23:00,19-01-2025 05:03,Electrical Defect,Rotary Table,363.7930603
Line-1,Machine-8,28-01-2025 00:38,28-01-2025 03:59,Electrical Defect,Gauge head,200.8338623
Line-1,Machine-8,28-01-2025 04:55,28-01-2025 05:01,Electrical Defect,Gauge head,6.330866814
Line-1,Machine-8,27-01-2025 23:00,28-01-2025 00:11,Electrical Defect,Gauge Amplifier,71.46766663
Line-1,Machine-8,28-01-2025 05:05,28-01-2025 06:00,Electrical Defect,Gauge Amplifier,55.04746628
Line-1,Machine-8,04-02-2025 02:08,04-02-2025 03:00,Electrical Defect,Demag unit,51.64121628
Line-1,Machine-8,12-02-2025 02:16,12-02-2025 02:22,Electrical Defect,Gauge head,6.387949944
Line-1,Machine-8,12-02-2025 02:29,12-02-2025 02:35,Electrical Defect,Gauge head,6.240216732
Line-1,Machine-8,12-02-2025 02:42,12-02-2025 02:54,Electrical Defect,Gauge head,11.89248371
Line-1,Machine-8,23-02-2025 00:04,23-02-2025 00:38,Electrical Defect,Dresser unit,34.46043396
Line-1,Machine-8,06-03-2025 00:05,06-03-2025 00:25,Electrical Defect,Traverse Unit,20.26819992
Line-1,Machine-8,06-03-2025 01:01,06-03-2025 01:08,Electrical Defect,Traverse Unit,7.591549873
Line-1,Machine-8,06-03-2025 01:33,06-03-2025 01:52,Electrical Defect,Traverse Unit,19.5576992
Line-1,Machine-8,06-03-2025 02:48,06-03-2025 02:59,Electrical Defect,Traverse Unit,11.12749958
Line-1,Machine-8,18-03-2025 01:38,18-03-2025 01:44,Electrical Defect,Relay Contactor,5.50425005
Line-1,Machine-8,18-03-2025 02:21,18-03-2025 02:31,Electrical Defect,Relay Contactor,10.45370007
